,ID 1224,ID 1224,ID 1224,ID 1224,ID 1224,ID 1224,ID 1224,ID 1047,ID 1047,ID 1047,ID 1047,ID 1047,ID 1047,ID 1047,ID 860,ID 860,ID 860,ID 860,ID 860,ID 860,ID 860,ID 307,ID 307,ID 307,ID 307,ID 307,ID 307,ID 307,ID 1141,ID 1141,ID 1141,ID 1141,ID 1141,ID 1141,ID 1141,ID 617,ID 617,ID 617,ID 617,ID 617,ID 617,ID 617,ID 1006,ID 1006,ID 1006,ID 1006,ID 1006,ID 1006,ID 1006,ID 1266,ID 1266,ID 1266,ID 1266,ID 1266,ID 1266,ID 1266,ID 940,ID 940,ID 940,ID 940,ID 940,ID 940,ID 940,ID 996,ID 996,ID 996,ID 996,ID 996,ID 996,ID 996,ID 1124,ID 1124,ID 1124,ID 1124,ID 1124,ID 1124,ID 1124,ID 1183,ID 1183,ID 1183,ID 1183,ID 1183,ID 1183,ID 1183,ID 718,ID 718,ID 718,ID 718,ID 718,ID 718,ID 718,ID 823,ID 823,ID 823,ID 823,ID 823,ID 823,ID 823,ID 639,ID 639,ID 639,ID 639,ID 639,ID 639,ID 639
,PIHLSTROM,PIHLSTROM,PIHLSTROM,PIHLSTROM,PIHLSTROM,PIHLSTROM,PIHLSTROM,BALTUS,BALTUS,BALTUS,BALTUS,BALTUS,BALTUS,BALTUS,FARKEN,FARKEN,FARKEN,FARKEN,FARKEN,FARKEN,FARKEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,INGEBRIGTSEN,NADER,NADER,NADER,NADER,NADER,NADER,NADER,DEBJANI,DEBJANI,DEBJANI,DEBJANI,DEBJANI,DEBJANI,DEBJANI,RIVA,RIVA,RIVA,RIVA,RIVA,RIVA,RIVA,HABZ,HABZ,HABZ,HABZ,HABZ,HABZ,HABZ,COSCORAN,COSCORAN,COSCORAN,COSCORAN,COSCORAN,COSCORAN,COSCORAN,MESLEK,MESLEK,MESLEK,MESLEK,MESLEK,MESLEK,MESLEK,WYDERKA,WYDERKA,WYDERKA,WYDERKA,WYDERKA,WYDERKA,WYDERKA,ELMER,ELMER,ELMER,ELMER,ELMER,ELMER,ELMER,FONTES,FONTES,FONTES,FONTES,FONTES,FONTES,FONTES,FOGG,FOGG,FOGG,FOGG,FOGG,FOGG,FOGG,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN,VERMEULEN
Time,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail,X,Y,Speed,Accel,Distance,PathDist,ToRail
00:22.348,-93.672,47.423,6.926,-0.032,155.127,155.393,100.21,-93.563,40.58,6.881,-0.012,162.189,162.213,95.49,-93.511,43.981,7.061,0.037,158.803,158.832,97.70,-92.365,55.58,6.891,-0.053,148.115,147.159,104.98,-93.628,42.771,6.914,0.012,160.088,160.034,96.93,-93.796,45.416,7.091,0.027,158.137,157.397,98.83,-94.78,43.006,6.970,0.004,161.811,159.763,98.01,-93.728,41.601,6.905,-0.032,162.407,161.192,96.12,-94.195,46.815,7.064,0.140,158.259,156.009,100.22,-94.546,42.505,6.840,-0.041,162.561,160.221,97.24,-94.072,45.412,6.819,-0.014,159.482,157.409,99.07,-94.431,40.495,6.987,-0.079,164.496,162.175,95.90,-94.781,44.734,6.721,-0.051,160.867,158.035,99.47,-95.279,45.866,6.811,-0.056,160.149,156.984,100.33,0,0,0.000,0.000,8.000,8.000,.00
00:22.448,-93.635,46.752,6.920,-0.034,156.459,156.058,99.77,-93.48,39.798,6.880,-0.012,163.653,163.000,94.85,-93.489,43.013,7.072,0.041,160.159,159.801,97.22,-92.534,54.797,6.886,-0.053,148.115,147.958,104.61,-93.546,42.044,6.912,0.010,161.324,160.765,96.45,-93.829,44.757,7.072,0.016,159.255,158.045,98.44,-94.68,42.097,6.977,0.008,163.261,160.616,97.43,-93.657,41.036,6.898,-0.034,163.776,161.761,95.69,-94.172,46.169,7.075,0.138,159.832,156.654,99.71,-94.486,41.754,6.849,-0.034,163.615,160.974,96.91,-94.174,44.76,6.807,-0.019,160.898,158.030,98.63,-94.34,39.898,6.954,-0.093,164.496,162.779,95.41,-94.798,44.193,6.725,-0.046,161.919,158.575,98.65,-95.279,45.165,6.812,-0.052,161.672,157.686,99.80,0,0,0.000,0.000,8.000,8.000,.00
00:22.548,-93.7,46.032,6.914,-0.035,156.459,156.779,99.27,-93.357,39.203,6.880,-0.012,163.653,163.606,94.24,-93.429,42.498,7.083,0.045,160.159,160.323,96.52,-92.725,53.898,6.882,-0.052,149.637,148.866,104.18,-93.457,41.479,6.910,0.008,161.324,161.337,95.88,-93.872,44.023,7.054,0.004,159.255,158.777,98.00,-94.684,41.384,6.983,0.011,163.261,161.327,96.72,-93.603,40.464,6.892,-0.036,163.776,162.322,95.24,-94.17,45.522,7.086,0.137,159.832,157.300,99.24,-94.35,40.934,6.857,-0.028,163.615,161.804,96.34,-94.301,44.014,6.795,-0.025,160.898,158.771,98.24,-94.167,39.328,6.921,-0.107,165.774,163.368,94.92,-94.787,43.396,6.728,-0.041,161.919,159.372,98.28,-95.193,44.486,6.813,-0.049,161.672,158.268,99.31,0,0,0.000,0.000,8.000,8.000,.00
00:22.648,-93.757,45.4,6.908,-0.036,157.849,157.413,98.81,-93.253,38.393,6.879,-0.011,165.045,164.410,93.73,-93.417,42.008,7.095,0.048,161.644,160.812,96.11,-92.887,53.206,6.877,-0.052,149.637,149.577,103.68,-93.316,40.916,6.908,0.006,162.627,161.910,95.41,-93.776,43.287,7.035,-0.007,160.650,159.517,97.51,-94.721,40.634,6.990,0.014,164.886,162.000,96.21,-93.547,39.737,6.885,-0.038,164.926,163.054,94.80,-94.19,44.796,7.097,0.135,161.133,157.994,98.78,-94.296,40.147,6.866,-0.022,165.198,162.538,95.66,-94.334,43.37,6.783,-0.031,162.314,159.414,97.80,-94.102,38.776,6.888,-0.121,165.774,163.930,94.40,-94.818,42.735,6.732,-0.036,163.257,159.991,97.71,-95.141,43.737,6.813,-0.045,163.054,159.025,98.77,0,0,0.000,0.000,8.000,8.000,.00
00:22.748,-93.727,44.754,6.915,-0.030,157.849,158.052,98.40,-93.135,37.804,6.883,-0.008,165.045,165.011,93.09,-93.395,41.5,7.079,0.040,161.644,161.321,95.76,-93.029,52.502,6.867,-0.055,151.260,150.285,103.30,-93.286,40.051,6.903,0.003,164.058,162.775,94.92,-93.723,42.451,7.023,-0.014,162.216,160.345,96.92,-94.712,39.949,6.980,0.009,166.306,162.676,95.71,-93.422,39.109,6.891,-0.033,166.279,163.689,94.25,-94.26,44.088,7.091,0.125,162.554,158.699,98.28,-94.142,39.248,6.879,-0.015,166.889,163.451,95.07,-94.42,42.659,6.766,-0.037,163.668,160.078,97.37,-93.953,38.181,6.856,-0.131,166.914,164.481,93.96,-94.667,41.347,6.762,-0.019,165.302,161.365,97.26,-95.066,43.042,6.816,-0.042,164.496,159.717,98.20,0,0,0.000,0.000,8.000,8.000,.00
00:22.848,-93.684,44.05,6.922,-0.025,159.127,158.757,97.92,-92.973,37.237,6.892,-0.003,166.461,165.598,92.59,-93.314,40.663,7.034,0.015,161.644,162.165,95.39,-93.176,51.865,6.868,-0.052,151.260,150.939,102.91,-93.265,39.418,6.897,0.000,164.058,163.406,94.28,-93.717,41.731,7.018,-0.016,162.216,161.062,96.29,-94.589,39.318,6.970,0.003,166.306,163.320,95.22,-93.323,38.387,6.896,-0.029,166.279,164.402,93.71,-94.264,43.413,7.085,0.116,162.554,159.374,97.83,-94.007,38.5,6.891,-0.008,166.889,164.157,94.32,-94.374,42.043,6.749,-0.044,163.668,160.696,96.93,-93.809,37.464,6.825,-0.140,166.914,165.213,93.43,-94.687,40.746,6.792,-0.002,165.302,161.963,96.18,-95.048,42.272,6.818,-0.038,164.496,160.410,97.66,0,0,0.000,0.000,8.000,8.000,.00
00:22.948,-93.688,43.306,6.929,-0.019,159.127,159.501,97.39,-92.814,36.511,6.902,0.002,166.461,166.332,92.07,-93.268,40.003,6.989,-0.011,163.481,162.825,94.74,-93.306,51.159,6.869,-0.048,152.630,151.657,102.56,-93.165,38.701,6.891,-0.004,164.058,164.124,93.82,-93.69,41.033,7.012,-0.018,162.216,161.762,95.78,-94.597,38.408,6.961,-0.003,166.306,164.132,94.69,-93.211,37.616,6.902,-0.024,166.279,165.181,93.13,-94.251,42.623,7.079,0.106,162.554,160.128,97.35,-93.931,37.716,6.904,-0.001,166.889,164.942,93.70,-94.383,41.365,6.732,-0.051,163.668,161.372,96.46,-93.629,36.768,6.793,-0.150,168.258,165.931,92.82,-94.527,40.238,6.822,0.014,165.302,162.416,95.77,-95.056,41.473,6.821,-0.035,164.496,161.207,97.10,0,0,0.000,0.000,8.000,8.000,.00
00:23.048,-93.615,42.509,6.937,-0.014,160.576,160.297,96.87,-92.682,35.864,6.911,0.007,167.785,166.993,91.45,-93.226,39.491,6.944,-0.036,163.481,163.339,94.24,-93.405,50.459,6.870,-0.045,152.630,152.354,102.15,-92.898,38.054,6.884,-0.007,165.432,164.811,93.24,-93.7,40.372,7.007,-0.020,163.651,162.400,95.26,-94.53,37.608,6.951,-0.009,167.892,164.931,94.05,-93.062,36.929,6.908,-0.020,167.796,165.881,92.51,-94.288,41.937,7.073,0.096,164.054,160.830,96.78,-93.936,37.125,6.917,0.005,168.457,165.533,93.09,-94.386,40.764,6.715,-0.058,164.968,161.971,95.99,-93.568,35.836,6.761,-0.160,168.258,166.803,92.20,-94.319,39.501,6.852,0.031,166.426,163.176,95.29,-94.943,40.927,6.823,-0.031,166.072,161.786,96.54,0,0,0.000,0.000,8.000,8.000,.00
00:23.148,-93.557,41.763,6.944,-0.008,160.576,161.044,96.25,-92.463,35.255,6.920,0.013,167.785,167.637,90.90,-93.156,38.923,6.899,-0.061,164.657,163.911,93.85,-93.506,49.685,6.871,-0.042,154.068,153.134,101.73,-92.764,37.354,6.878,-0.010,165.432,165.525,92.60,-93.676,39.636,7.002,-0.021,163.651,163.132,94.80,-94.465,36.871,6.941,-0.014,167.892,165.667,93.44,-92.963,36.314,6.913,-0.015,167.796,166.482,91.92,-94.306,41.418,7.067,0.086,164.054,161.325,96.33,-93.804,36.426,6.930,0.012,168.457,166.172,92.67,-94.397,40.143,6.698,-0.065,164.968,162.528,95.57,-93.39,35.189,6.729,-0.169,169.903,167.474,91.50,-94.259,38.76,6.882,0.048,166.426,163.917,94.63,-94.908,40.255,6.826,-0.028,166.072,162.346,96.07,0,0,0.000,0.000,8.000,8.000,.00
00:23.248,-93.547,40.994,6.951,-0.003,162.123,161.812,95.69,-92.246,34.378,6.929,0.018,169.097,168.532,90.31,-93.076,38.455,6.854,-0.086,164.657,164.383,93.39,-93.612,48.916,6.872,-0.039,154.068,153.912,101.25,-92.625,36.644,6.872,-0.014,166.824,166.250,92.01,-93.612,38.879,6.996,-0.023,165.044,163.890,94.27,-94.317,36.23,6.929,-0.021,169.407,166.237,92.87,-92.794,35.671,6.929,-0.005,169.117,167.153,91.41,-94.202,40.705,7.057,0.078,165.232,161.999,95.97,-93.739,35.578,6.939,0.016,169.737,167.012,92.09,-94.339,39.548,6.674,-0.073,166.190,163.127,95.13,-93.192,34.609,6.735,-0.158,169.903,168.026,90.92,-94.154,37.903,6.904,0.057,167.928,164.715,94.06,-94.882,39.504,6.820,-0.029,167.298,163.094,95.57,0,0,0.000,0.000,8.000,8.000,.00
00:23.348,-93.501,40.17,6.933,-0.011,162.123,162.627,95.13,-92.054,33.66,6.929,0.017,169.097,169.274,89.54,-92.972,38.046,6.818,-0.100,165.703,164.804,93.01,-93.675,48.264,6.873,-0.037,155.611,154.555,100.78,-92.495,35.941,6.858,-0.019,166.824,166.964,91.41,-93.541,38.062,7.008,-0.016,165.044,164.678,93.69,-94.249,35.612,6.919,-0.026,169.407,166.854,92.31,-92.61,34.813,6.908,-0.015,169.117,168.007,90.84,-94.085,40.011,7.035,0.063,165.232,162.703,95.39,-93.484,34.72,6.949,0.020,169.737,167.906,91.44,-94.3,38.968,6.650,-0.082,166.190,163.706,94.67,-93.007,34.075,6.740,-0.147,171.186,168.592,90.37,-94.121,37.352,6.927,0.065,167.928,165.262,93.38,-94.816,38.843,6.814,-0.030,167.298,163.758,95.03,0,0,0.000,0.000,8.000,8.000,.00
00:23.448,-93.483,39.463,6.915,-0.020,163.717,163.331,94.52,-91.838,33.042,6.928,0.016,170.743,169.913,88.89,-92.828,37.383,6.782,-0.115,166.819,165.507,92.64,-93.706,47.837,6.874,-0.034,156.692,154.988,100.37,-92.39,35.408,6.845,-0.025,168.262,167.507,90.82,-93.479,37.275,7.020,-0.008,166.624,165.463,93.06,-94.02,35.272,6.909,-0.030,170.684,167.260,91.83,-92.411,33.729,6.887,-0.025,171.735,169.101,90.10,-94.066,39.254,7.014,0.048,166.656,163.466,94.82,-93.375,33.983,6.959,0.023,171.472,168.569,90.65,-94.243,38.392,6.625,-0.091,167.368,164.217,94.23,-92.871,33.297,6.746,-0.135,172.522,169.375,89.86,-93.982,36.269,6.949,0.074,170.417,166.273,92.97,-94.747,38.118,6.809,-0.032,168.712,164.387,94.51,0,0,0.000,0.000,8.000,8.000,.00
00:23.549,-93.397,38.853,6.897,-0.028,163.717,163.947,94.01,-91.603,32.292,6.928,0.015,170.743,170.703,88.30,-92.783,36.737,6.746,-0.129,166.819,166.121,92.07,-93.776,47.395,6.875,-0.032,156.692,155.429,100.09,-92.249,34.733,6.832,-0.031,168.262,168.191,90.37,-93.385,36.527,7.032,-0.001,166.624,166.177,92.46,-93.842,34.535,6.899,-0.034,170.684,167.989,91.42,-92.2,33.119,6.866,-0.035,171.735,169.746,89.19,-94.022,38.524,6.993,0.033,166.656,164.131,94.27,-93.312,33.348,6.969,0.027,171.472,169.194,90.06,-94.054,37.876,6.601,-0.100,167.368,164.758,93.79,-92.594,32.473,6.751,-0.124,172.522,170.185,89.21,-93.845,35.649,6.971,0.083,170.417,166.917,92.10,-94.658,37.343,6.803,-0.033,168.712,165.166,93.95,0,0,0.000,0.000,8.000,8.000,.00
00:23.648,-93.271,38.337,6.879,-0.036,165.036,164.461,93.51,-91.318,31.676,6.927,0.014,172.194,171.380,87.61,-92.662,35.816,6.711,-0.143,166.819,167.045,91.58,-93.864,46.885,6.876,-0.029,156.692,155.945,99.82,-92.028,34.121,6.818,-0.037,169.494,168.842,89.79,-93.25,35.768,7.044,0.006,168.192,166.947,91.86,-93.657,33.775,6.889,-0.039,171.808,168.683,90.78,-91.934,32.882,6.845,-0.045,171.735,170.033,88.61,-93.966,37.786,6.971,0.018,168.166,164.867,93.72,-93.205,32.641,6.979,0.031,172.872,169.900,89.56,-93.891,37.253,6.577,-0.108,168.487,165.404,93.29,-92.366,31.666,6.757,-0.113,172.522,171.022,88.44,-93.826,34.835,6.994,0.091,170.417,167.711,91.57,-94.568,36.829,6.798,-0.035,170.220,165.687,93.34,0,0,0.000,0.000,8.000,8.000,.00
00:23.748,-93.152,37.911,6.860,-0.045,165.036,164.903,93.06,-91.07,30.997,6.926,0.013,172.194,172.091,86.97,-92.596,34.917,6.675,-0.157,168.376,167.933,90.85,-93.964,46.295,6.877,-0.027,156.692,156.523,99.52,-91.787,33.719,6.805,-0.043,169.494,169.298,89.20,-93.108,35.102,7.056,0.014,168.192,167.628,91.23,-93.422,33.077,6.879,-0.043,171.808,169.419,90.11,-91.713,32.549,6.824,-0.054,171.735,170.424,88.26,-93.905,37.249,6.950,0.003,168.166,165.405,93.16,-92.887,32.122,6.989,0.034,172.872,170.412,88.99,-93.743,36.638,6.558,-0.112,168.487,165.988,92.73,-92.118,30.741,6.758,-0.103,174.243,171.975,87.70,-93.722,34.207,6.984,0.082,171.875,168.251,90.98,-94.461,36.178,6.789,-0.037,170.220,166.252,92.91,0,0,0.000,0.000,8.000,8.000,.00
00:23.848,-93.013,37.425,6.845,-0.050,165.036,165.407,92.68,-90.802,30.377,6.926,0.012,173.583,172.768,86.31,-92.456,34.397,6.675,-0.150,168.376,168.449,90.17,-93.897,45.302,6.868,-0.030,158.255,157.514,99.18,-91.499,33.136,6.790,-0.048,170.608,169.940,88.75,-92.922,34.51,7.044,0.007,169.618,168.201,90.66,-93.266,32.322,6.857,-0.052,173.354,170.091,89.45,-91.423,32.128,6.808,-0.059,173.131,170.919,87.87,-93.838,36.581,6.927,-0.009,169.430,166.014,92.74,-92.774,31.434,6.944,0.010,174.156,171.089,88.39,-93.544,35.94,6.542,-0.114,169.770,166.709,92.19,-91.781,30.227,6.768,-0.093,174.243,172.513,86.87,-93.48,33.69,6.975,0.073,171.875,168.818,90.46,-94.298,35.367,6.780,-0.040,171.401,167.080,92.38,0,0,0.000,0.000,8.000,8.000,.00
00:23.948,-92.836,36.933,6.829,-0.055,166.513,165.924,92.23,-90.558,29.823,6.927,0.012,173.583,173.374,85.69,-92.242,33.823,6.675,-0.143,169.809,169.062,89.70,-93.816,44.491,6.860,-0.033,158.255,158.312,98.43,-91.186,32.47,6.775,-0.054,170.608,170.682,88.13,-92.767,33.837,7.032,0.001,169.618,168.891,90.11,-92.932,31.757,6.835,-0.061,173.354,170.738,88.80,-91.145,31.621,6.792,-0.064,173.131,171.492,87.36,-93.728,35.992,6.905,-0.020,169.430,166.612,92.22,-92.57,30.864,6.899,-0.015,174.156,171.701,87.83,-93.351,35.327,6.525,-0.117,169.770,167.350,91.56,-91.491,29.787,6.778,-0.082,175.796,173.033,86.27,-93.396,32.923,6.965,0.063,173.071,169.574,89.92,-94.098,34.714,6.771,-0.043,171.401,167.762,91.69,0,0,0.000,0.000,8.000,8.000,.00
00:24.048,-92.691,36.444,6.814,-0.060,166.513,166.428,91.76,-90.324,29.286,6.927,0.012,174.863,173.959,85.12,-91.959,32.818,6.674,-0.136,169.809,170.085,89.14,-93.779,43.867,6.851,-0.036,160.065,158.936,97.80,-90.958,31.802,6.760,-0.059,171.993,171.388,87.44,-92.61,33.161,7.020,-0.006,170.933,169.583,89.52,-92.637,31.186,6.812,-0.071,174.769,171.376,88.17,-90.886,31.055,6.776,-0.069,174.225,172.112,86.81,-93.702,35.153,6.882,-0.032,170.699,167.433,91.73,-92.235,30.171,6.854,-0.039,175.452,172.383,87.28,-93.102,34.654,6.509,-0.120,171.137,168.011,90.99,-91.153,29.342,6.787,-0.072,175.796,173.576,85.76,-93.302,32.205,6.956,0.054,173.071,170.188,89.32,-93.93,33.891,6.762,-0.045,172.916,168.490,91.08,0,0,0.000,0.000,8.000,8.000,.00
00:24.148,-92.531,35.739,6.798,-0.065,167.545,167.151,91.31,-90.07,28.593,6.927,0.011,174.863,174.682,84.58,-91.739,32.226,6.674,-0.129,171.465,170.717,88.23,-93.738,43.411,6.842,-0.040,160.065,159.394,97.33,-90.701,31.188,6.745,-0.064,171.993,172.064,86.80,-92.406,32.504,7.008,-0.013,170.933,170.222,88.93,-92.405,30.673,6.790,-0.080,174.769,171.938,87.56,-90.607,30.388,6.759,-0.074,174.225,172.836,86.23,-93.645,34.414,6.860,-0.044,170.699,168.077,91.11,-91.958,29.902,6.809,-0.063,175.452,172.740,86.55,-92.947,33.924,6.493,-0.122,171.137,168.754,90.34,-90.875,28.702,6.797,-0.061,176.881,174.224,85.20,-93.13,31.555,6.946,0.044,174.566,170.859,88.75,-93.726,33.093,6.754,-0.048,172.916,169.313,90.38,0,0,0.000,0.000,8.000,8.000,.00
00:24.248,-92.333,34.933,6.769,-0.077,167.545,167.981,90.70,-89.774,28.058,6.927,0.011,176.186,175.294,83.91,-91.51,31.51,6.691,-0.115,171.465,171.468,87.66,-93.743,42.714,6.828,-0.045,161.147,160.081,96.98,-90.482,30.675,6.750,-0.058,173.364,172.624,86.19,-92.248,31.969,6.986,-0.022,172.307,170.779,88.32,-92.102,30.078,6.772,-0.085,175.966,172.521,87.03,-90.303,29.808,6.748,-0.075,175.558,173.489,85.56,-93.652,33.86,6.814,-0.064,172.272,168.604,90.55,-91.566,29.592,6.774,-0.077,176.586,173.182,86.17,-92.783,33.243,6.486,-0.119,172.590,169.453,89.71,-90.583,28.042,6.800,-0.056,176.881,174.945,84.55,-92.855,30.997,6.920,0.029,174.566,171.477,88.17,-93.466,32.553,6.758,-0.043,174.572,169.907,89.67,0,0,0.000,0.000,8.000,8.000,.00
00:24.348,-92.156,34.252,6.756,-0.080,169.097,168.678,89.99,-89.415,27.482,6.927,0.010,176.186,175.971,83.32,-91.25,30.549,6.708,-0.101,172.846,172.431,86.99,-93.738,42.144,6.813,-0.049,162.408,160.650,96.49,-90.263,30.044,6.754,-0.053,174.581,173.289,85.67,-91.98,31.385,6.964,-0.032,173.490,171.420,87.83,-91.764,29.577,6.755,-0.089,177.223,173.116,86.39,-90.038,29.174,6.737,-0.076,176.892,174.178,84.93,-93.601,33.083,6.769,-0.084,173.596,169.361,90.16,-91.064,29.349,6.739,-0.090,177.632,173.605,85.67,-92.513,32.747,6.480,-0.116,173.838,169.992,89.11,-90.319,27.388,6.803,-0.052,178.300,175.648,83.88,-92.657,30.257,6.893,0.013,175.854,172.134,87.58,-93.287,31.932,6.763,-0.039,175.806,170.450,89.11,0,0,0.000,0.000,8.000,8.000,.00
00:24.448,-91.93,33.667,6.743,-0.083,169.097,169.304,89.38,-89.099,26.788,6.927,0.010,177.475,176.717,82.66,-90.934,30.159,6.724,-0.087,172.846,172.915,86.12,-93.595,41.063,6.799,-0.054,162.408,161.740,96.08,-90.023,29.474,6.758,-0.047,174.581,173.907,85.07,-91.74,30.84,6.943,-0.042,173.490,171.989,87.23,-91.518,28.895,6.737,-0.094,177.223,173.839,85.80,-89.702,28.525,6.725,-0.078,176.892,174.909,84.30,-93.281,32.601,6.723,-0.104,173.596,169.916,89.58,-90.784,28.873,6.704,-0.104,177.632,174.112,85.14,-92.181,32.033,6.474,-0.113,173.838,170.743,88.57,-90.007,26.692,6.807,-0.047,178.300,176.346,83.23,-92.3,29.878,6.867,-0.002,175.854,172.625,86.91,-93.022,31.291,6.767,-0.034,175.806,171.144,88.54,0,0,0.000,0.000,8.000,8.000,.00
00:24.548,-91.666,33.064,6.729,-0.085,170.425,169.958,88.81,-88.818,26.119,6.927,0.010,177.475,177.438,81.94,-90.618,29.863,6.741,-0.074,174.315,173.312,85.63,-93.449,40.096,6.785,-0.059,163.505,162.708,95.22,-89.739,28.902,6.762,-0.041,174.581,174.555,84.50,-91.447,30.22,6.921,-0.051,173.490,172.653,86.68,-91.124,28.378,6.719,-0.099,177.223,174.401,85.14,-89.443,27.945,6.714,-0.079,176.892,175.537,83.60,-93.064,32.185,6.678,-0.125,173.596,170.291,89.01,-90.442,28.329,6.669,-0.117,177.632,174.751,84.61,-91.948,31.341,6.468,-0.110,173.838,171.472,87.83,-89.737,26.052,6.810,-0.042,179.774,177.036,82.52,-91.822,29.4,6.840,-0.018,177.109,173.255,86.39,-92.676,30.58,6.772,-0.029,175.806,171.931,87.90,0,0,0.000,0.000,8.000,8.000,.00
00:24.648,-91.391,32.354,6.716,-0.088,170.425,170.720,88.20,-88.513,25.57,6.927,0.009,178.962,178.048,81.27,-90.235,29.409,6.758,-0.060,174.315,173.882,85.19,-93.339,39.339,6.771,-0.064,163.505,163.473,94.43,-89.407,28.198,6.767,-0.035,175.843,175.333,83.89,-91.079,29.658,6.900,-0.061,174.785,173.316,86.03,-90.86,27.792,6.702,-0.103,178.594,175.043,84.50,-89.092,27.046,6.703,-0.080,178.263,176.497,83.01,-92.857,31.769,6.632,-0.145,174.648,170.753,88.56,-90.119,27.637,6.634,-0.130,178.832,175.514,83.98,-91.734,30.725,6.462,-0.107,175.359,172.075,87.18,-89.365,25.528,6.813,-0.037,179.774,177.676,81.88,-91.385,28.971,6.814,-0.033,177.109,173.823,85.72,-92.458,29.71,6.777,-0.024,177.296,172.715,87.16,0,0,0.000,0.000,8.000,8.000,.00
00:24.748,-91.149,31.559,6.702,-0.091,171.845,171.548,87.50,-88.211,24.957,6.926,0.009,178.962,178.728,80.67,-89.882,28.889,6.774,-0.046,175.339,174.503,84.60,-93.187,38.749,6.757,-0.069,165.247,164.073,93.82,-88.976,27.259,6.771,-0.030,175.843,176.371,83.16,-90.837,29.084,6.878,-0.071,174.785,173.939,85.37,-90.599,27.262,6.684,-0.108,178.594,175.634,83.90,-88.772,26.242,6.691,-0.081,178.263,177.354,82.12,-92.559,31.268,6.587,-0.165,174.648,171.327,88.12,-89.843,27.034,6.612,-0.136,178.832,176.133,83.27,-91.462,30.244,6.459,-0.104,175.359,172.626,86.59,-88.966,25.068,6.806,-0.040,181.103,178.226,81.24,-90.94,28.547,6.796,-0.042,178.397,174.332,85.10,-92.144,28.955,6.791,-0.016,177.296,173.534,86.39,0,0,0.000,0.000,8.000,8.000,.00
00:24.848,-90.911,30.866,6.709,-0.082,171.845,172.277,86.77,-87.812,24.196,6.917,0.004,180.272,179.583,80.02,-89.531,28.261,6.786,-0.038,175.339,175.221,83.98,-93.026,38.341,6.766,-0.061,165.247,164.504,93.29,-88.706,26.591,6.774,-0.026,177.654,177.084,82.19,-90.568,28.45,6.860,-0.076,176.074,174.586,84.80,-90.285,26.559,6.677,-0.106,179.827,176.316,83.34,-88.458,25.531,6.715,-0.065,180.099,178.111,81.33,-92.219,30.803,6.553,-0.174,175.700,171.882,87.56,-89.491,26.396,6.603,-0.133,180.258,176.860,82.64,-91.268,29.703,6.466,-0.095,176.558,173.199,86.06,-88.668,24.418,6.790,-0.046,181.103,178.933,80.63,-90.756,27.543,6.781,-0.047,178.397,175.313,84.49,-91.852,28.507,6.804,-0.008,179.005,173.987,85.63,0,0,0.000,0.000,8.000,8.000,.00
00:24.948,-90.682,30.085,6.717,-0.074,173.407,173.083,86.11,-87.464,23.528,6.907,-0.002,180.272,180.299,79.20,-89.229,27.467,6.798,-0.030,176.686,176.065,83.29,-92.827,38.054,6.775,-0.053,166.292,164.826,92.89,-88.458,25.974,6.778,-0.022,177.654,177.737,81.53,-90.265,27.808,6.843,-0.081,176.074,175.296,84.16,-90.006,26.037,6.669,-0.105,179.827,176.914,82.62,-88.13,24.881,6.738,-0.048,180.099,178.835,80.60,-91.892,30.32,6.519,-0.184,175.700,172.384,86.99,-89.169,25.64,6.594,-0.130,180.258,177.677,81.94,-90.997,29.195,6.473,-0.087,176.558,173.773,85.54,-88.369,23.747,6.774,-0.051,182.406,179.661,79.96,-90.436,27.045,6.766,-0.053,179.957,175.902,83.65,-91.583,27.863,6.818,0.000,179.005,174.655,85.11,0,0,0.000,0.000,8.000,8.000,.00
